,year,Senate,HOR,value,president,party,All_beverages_in_Gallons
7912,2015,Republicans,Republicans,2.81,Barack Obama,Democratic,2.33
7913,2015,Republicans,Republicans,2.84,Barack Obama,Democratic,2.33
7914,2015,Republicans,Republicans,2.86,Barack Obama,Democratic,2.33
7915,2015,Republicans,Republicans,2.84,Barack Obama,Democratic,2.33
7916,2015,Republicans,Republicans,2.81,Barack Obama,Democratic,2.33
7917,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7918,2015,Republicans,Republicans,2.81,Barack Obama,Democratic,2.33
7919,2015,Republicans,Republicans,2.76,Barack Obama,Democratic,2.33
7920,2015,Republicans,Republicans,2.74,Barack Obama,Democratic,2.33
7921,2015,Republicans,Republicans,2.73,Barack Obama,Democratic,2.33
7922,2015,Republicans,Republicans,2.84,Barack Obama,Democratic,2.33
7923,2015,Republicans,Republicans,2.94,Barack Obama,Democratic,2.33
7924,2015,Republicans,Republicans,2.93,Barack Obama,Democratic,2.33
7925,2015,Republicans,Republicans,2.92,Barack Obama,Democratic,2.33
7926,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
7927,2015,Republicans,Republicans,2.93,Barack Obama,Democratic,2.33
7928,2015,Republicans,Republicans,2.97,Barack Obama,Democratic,2.33
7929,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
7930,2015,Republicans,Republicans,2.89,Barack Obama,Democratic,2.33
7931,2015,Republicans,Republicans,2.97,Barack Obama,Democratic,2.33
7932,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7933,2015,Republicans,Republicans,2.98,Barack Obama,Democratic,2.33
7934,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
7935,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
7936,2015,Republicans,Republicans,3.06,Barack Obama,Democratic,2.33
7937,2015,Republicans,Republicans,3.08,Barack Obama,Democratic,2.33
7938,2015,Republicans,Republicans,3.02,Barack Obama,Democratic,2.33
7939,2015,Republicans,Republicans,2.93,Barack Obama,Democratic,2.33
7940,2015,Republicans,Republicans,3.02,Barack Obama,Democratic,2.33
7941,2015,Republicans,Republicans,2.94,Barack Obama,Democratic,2.33
7942,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
7943,2015,Republicans,Republicans,2.91,Barack Obama,Democratic,2.33
7944,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7945,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7946,2015,Republicans,Republicans,2.85,Barack Obama,Democratic,2.33
7947,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7948,2015,Republicans,Republicans,2.85,Barack Obama,Democratic,2.33
7949,2015,Republicans,Republicans,2.82,Barack Obama,Democratic,2.33
7950,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
7951,2015,Republicans,Republicans,2.88,Barack Obama,Democratic,2.33
7952,2015,Republicans,Republicans,2.89,Barack Obama,Democratic,2.33
7953,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7954,2015,Republicans,Republicans,2.94,Barack Obama,Democratic,2.33
7955,2015,Republicans,Republicans,2.89,Barack Obama,Democratic,2.33
7956,2015,Republicans,Republicans,2.84,Barack Obama,Democratic,2.33
7957,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7958,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7959,2015,Republicans,Republicans,2.89,Barack Obama,Democratic,2.33
7960,2015,Republicans,Republicans,2.92,Barack Obama,Democratic,2.33
7961,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7962,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7963,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
7964,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7965,2015,Republicans,Republicans,2.86,Barack Obama,Democratic,2.33
7966,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7967,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7968,2015,Republicans,Republicans,2.93,Barack Obama,Democratic,2.33
7969,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
7970,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7971,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7972,2015,Republicans,Republicans,3.01,Barack Obama,Democratic,2.33
7973,2015,Republicans,Republicans,3.09,Barack Obama,Democratic,2.33
7974,2015,Republicans,Republicans,3.12,Barack Obama,Democratic,2.33
7975,2015,Republicans,Republicans,3.1,Barack Obama,Democratic,2.33
7976,2015,Republicans,Republicans,3.09,Barack Obama,Democratic,2.33
7977,2015,Republicans,Republicans,3.06,Barack Obama,Democratic,2.33
7978,2015,Republicans,Republicans,3.07,Barack Obama,Democratic,2.33
7979,2015,Republicans,Republicans,3.04,Barack Obama,Democratic,2.33
7980,2015,Republicans,Republicans,3.04,Barack Obama,Democratic,2.33
7981,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7982,2015,Republicans,Republicans,3.02,Barack Obama,Democratic,2.33
7983,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7984,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7985,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7986,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7987,2015,Republicans,Republicans,2.98,Barack Obama,Democratic,2.33
7988,2015,Republicans,Republicans,2.91,Barack Obama,Democratic,2.33
7989,2015,Republicans,Republicans,2.91,Barack Obama,Democratic,2.33
7990,2015,Republicans,Republicans,3.07,Barack Obama,Democratic,2.33
7991,2015,Republicans,Republicans,3.01,Barack Obama,Democratic,2.33
7992,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
7993,2015,Republicans,Republicans,2.97,Barack Obama,Democratic,2.33
7994,2015,Republicans,Republicans,2.97,Barack Obama,Democratic,2.33
7995,2015,Republicans,Republicans,2.98,Barack Obama,Democratic,2.33
7996,2015,Republicans,Republicans,2.87,Barack Obama,Democratic,2.33
7997,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7998,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
7999,2015,Republicans,Republicans,3.02,Barack Obama,Democratic,2.33
8000,2015,Republicans,Republicans,2.94,Barack Obama,Democratic,2.33
8001,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
8002,2015,Republicans,Republicans,2.92,Barack Obama,Democratic,2.33
8003,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
8004,2015,Republicans,Republicans,3,Barack Obama,Democratic,2.33
8005,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
8006,2015,Republicans,Republicans,2.95,Barack Obama,Democratic,2.33
8007,2015,Republicans,Republicans,3.04,Barack Obama,Democratic,2.33
8008,2015,Republicans,Republicans,3.04,Barack Obama,Democratic,2.33
8009,2015,Republicans,Republicans,3.01,Barack Obama,Democratic,2.33
8010,2016,Republicans,Republicans,2.98,Barack Obama,Democratic,2.35
8011,2016,Republicans,Republicans,3.01,Barack Obama,Democratic,2.35
8012,2016,Republicans,Republicans,2.94,Barack Obama,Democratic,2.35
8013,2016,Republicans,Republicans,2.92,Barack Obama,Democratic,2.35
8014,2016,Republicans,Republicans,2.91,Barack Obama,Democratic,2.35
8015,2016,Republicans,Republicans,2.96,Barack Obama,Democratic,2.35
8016,2016,Republicans,Republicans,2.89,Barack Obama,Democratic,2.35
8017,2016,Republicans,Republicans,2.85,Barack Obama,Democratic,2.35
8018,2016,Republicans,Republicans,2.9,Barack Obama,Democratic,2.35
8019,2016,Republicans,Republicans,2.81,Barack Obama,Democratic,2.35
8020,2016,Republicans,Republicans,2.82,Barack Obama,Democratic,2.35
8021,2016,Republicans,Republicans,2.77,Barack Obama,Democratic,2.35
8022,2016,Republicans,Republicans,2.79,Barack Obama,Democratic,2.35
8023,2016,Republicans,Republicans,2.83,Barack Obama,Democratic,2.35
8024,2016,Republicans,Republicans,2.8,Barack Obama,Democratic,2.35
8025,2016,Republicans,Republicans,2.79,Barack Obama,Democratic,2.35
8026,2016,Republicans,Republicans,2.8,Barack Obama,Democratic,2.35
8027,2016,Republicans,Republicans,2.79,Barack Obama,Democratic,2.35
8028,2016,Republicans,Republicans,2.75,Barack Obama,Democratic,2.35
8029,2016,Republicans,Republicans,2.77,Barack Obama,Democratic,2.35
8030,2016,Republicans,Republicans,2.67,Barack Obama,Democratic,2.35
8031,2016,Republicans,Republicans,2.7,Barack Obama,Democratic,2.35
8032,2016,Republicans,Republicans,2.7,Barack Obama,Democratic,2.35
8033,2016,Republicans,Republicans,2.68,Barack Obama,Democratic,2.35
8034,2016,Republicans,Republicans,2.56,Barack Obama,Democratic,2.35
8035,2016,Republicans,Republicans,2.55,Barack Obama,Democratic,2.35
8036,2016,Republicans,Republicans,2.53,Barack Obama,Democratic,2.35
8037,2016,Republicans,Republicans,2.5,Barack Obama,Democratic,2.35
8038,2016,Republicans,Republicans,2.6,Barack Obama,Democratic,2.35
8039,2016,Republicans,Republicans,2.64,Barack Obama,Democratic,2.35
8040,2016,Republicans,Republicans,2.68,Barack Obama,Democratic,2.35
8041,2016,Republicans,Republicans,2.62,Barack Obama,Democratic,2.35
8042,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8043,2016,Republicans,Republicans,2.62,Barack Obama,Democratic,2.35
8044,2016,Republicans,Republicans,2.6,Barack Obama,Democratic,2.35
8045,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8046,2016,Republicans,Republicans,2.58,Barack Obama,Democratic,2.35
8047,2016,Republicans,Republicans,2.63,Barack Obama,Democratic,2.35
8048,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8049,2016,Republicans,Republicans,2.7,Barack Obama,Democratic,2.35
8050,2016,Republicans,Republicans,2.69,Barack Obama,Democratic,2.35
8051,2016,Republicans,Republicans,2.65,Barack Obama,Democratic,2.35
8052,2016,Republicans,Republicans,2.7,Barack Obama,Democratic,2.35
8053,2016,Republicans,Republicans,2.71,Barack Obama,Democratic,2.35
8054,2016,Republicans,Republicans,2.63,Barack Obama,Democratic,2.35
8055,2016,Republicans,Republicans,2.68,Barack Obama,Democratic,2.35
8056,2016,Republicans,Republicans,2.7,Barack Obama,Democratic,2.35
8057,2016,Republicans,Republicans,2.75,Barack Obama,Democratic,2.35
8058,2016,Republicans,Republicans,2.74,Barack Obama,Democratic,2.35
8059,2016,Republicans,Republicans,2.73,Barack Obama,Democratic,2.35
8060,2016,Republicans,Republicans,2.73,Barack Obama,Democratic,2.35
8061,2016,Republicans,Republicans,2.69,Barack Obama,Democratic,2.35
8062,2016,Republicans,Republicans,2.68,Barack Obama,Democratic,2.35
8063,2016,Republicans,Republicans,2.72,Barack Obama,Democratic,2.35
8064,2016,Republicans,Republicans,2.72,Barack Obama,Democratic,2.35
8065,2016,Republicans,Republicans,2.65,Barack Obama,Democratic,2.35
8066,2016,Republicans,Republicans,2.67,Barack Obama,Democratic,2.35
8067,2016,Republicans,Republicans,2.66,Barack Obama,Democratic,2.35
8068,2016,Republicans,Republicans,2.6,Barack Obama,Democratic,2.35
8069,2016,Republicans,Republicans,2.65,Barack Obama,Democratic,2.35
8070,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8071,2016,Republicans,Republicans,2.62,Barack Obama,Democratic,2.35
8072,2016,Republicans,Republicans,2.6,Barack Obama,Democratic,2.35
8073,2016,Republicans,Republicans,2.54,Barack Obama,Democratic,2.35
8074,2016,Republicans,Republicans,2.58,Barack Obama,Democratic,2.35
8075,2016,Republicans,Republicans,2.52,Barack Obama,Democratic,2.35
8076,2016,Republicans,Republicans,2.55,Barack Obama,Democratic,2.35
8077,2016,Republicans,Republicans,2.56,Barack Obama,Democratic,2.35
8078,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8079,2016,Republicans,Republicans,2.58,Barack Obama,Democratic,2.35
8080,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8081,2016,Republicans,Republicans,2.56,Barack Obama,Democratic,2.35
8082,2016,Republicans,Republicans,2.58,Barack Obama,Democratic,2.35
8083,2016,Republicans,Republicans,2.6,Barack Obama,Democratic,2.35
8084,2016,Republicans,Republicans,2.66,Barack Obama,Democratic,2.35
8085,2016,Republicans,Republicans,2.69,Barack Obama,Democratic,2.35
8086,2016,Republicans,Republicans,2.7,Barack Obama,Democratic,2.35
8087,2016,Republicans,Republicans,2.72,Barack Obama,Democratic,2.35
8088,2016,Republicans,Republicans,2.76,Barack Obama,Democratic,2.35
8089,2016,Republicans,Republicans,2.71,Barack Obama,Democratic,2.35
8090,2016,Republicans,Republicans,2.68,Barack Obama,Democratic,2.35
8091,2016,Republicans,Republicans,2.66,Barack Obama,Democratic,2.35
8092,2016,Republicans,Republicans,2.71,Barack Obama,Democratic,2.35
8093,2016,Republicans,Republicans,2.66,Barack Obama,Democratic,2.35
8094,2016,Republicans,Republicans,2.64,Barack Obama,Democratic,2.35
8095,2016,Republicans,Republicans,2.6,Barack Obama,Democratic,2.35
8096,2016,Republicans,Republicans,2.62,Barack Obama,Democratic,2.35
8097,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8098,2016,Republicans,Republicans,2.61,Barack Obama,Democratic,2.35
8099,2016,Republicans,Republicans,2.58,Barack Obama,Democratic,2.35
8100,2016,Republicans,Republicans,2.6,Barack Obama,Democratic,2.35
8101,2016,Republicans,Republicans,2.55,Barack Obama,Democratic,2.35
8102,2016,Republicans,Republicans,2.59,Barack Obama,Democratic,2.35
8103,2016,Republicans,Republicans,2.59,Barack Obama,Democratic,2.35
8104,2016,Republicans,Republicans,2.67,Barack Obama,Democratic,2.35
8105,2016,Republicans,Republicans,2.64,Barack Obama,Democratic,2.35
8106,2016,Republicans,Republicans,2.63,Barack Obama,Democratic,2.35
8107,2016,Republicans,Republicans,2.63,Barack Obama,Democratic,2.35
8108,2016,Republicans,Republicans,2.65,Barack Obama,Democratic,2.35
8109,2016,Republicans,Republicans,2.67,Barack Obama,Democratic,2.35
8110,2016,Republicans,Republicans,2.64,Barack Obama,Democratic,2.35
8111,2016,Republicans,Republicans,2.65,Barack Obama,Democratic,2.35
8112,2016,Republicans,Republicans,2.64,Barack Obama,Democratic,2.35
8113,2016,Republicans,Republicans,2.63,Barack Obama,Democratic,2.35
8114,2016,Republicans,Republicans,2.58,Barack Obama,Democratic,2.35
8115,2016,Republicans,Republicans,2.52,Barack Obama,Democratic,2.35
8116,2016,Republicans,Republicans,2.55,Barack Obama,Democratic,2.35
8117,2016,Republicans,Republicans,2.54,Barack Obama,Democratic,2.35
8118,2016,Republicans,Republicans,2.51,Barack Obama,Democratic,2.35
8119,2016,Republicans,Republicans,2.48,Barack Obama,Democratic,2.35
8120,2016,Republicans,Republicans,2.44,Barack Obama,Democratic,2.35
8121,2016,Republicans,Republicans,2.43,Barack Obama,Democratic,2.35
8122,2016,Republicans,Republicans,2.43,Barack Obama,Democratic,2.35
8123,2016,Republicans,Republicans,2.43,Barack Obama,Democratic,2.35
8124,2016,Republicans,Republicans,2.39,Barack Obama,Democratic,2.35
8125,2016,Republicans,Republicans,2.43,Barack Obama,Democratic,2.35
8126,2016,Republicans,Republicans,2.47,Barack Obama,Democratic,2.35
8127,2016,Republicans,Republicans,2.5,Barack Obama,Democratic,2.35
8128,2016,Republicans,Republicans,2.5,Barack Obama,Democratic,2.35
8129,2016,Republicans,Republicans,2.55,Barack Obama,Democratic,2.35
8130,2016,Republicans,Republicans,2.42,Barack Obama,Democratic,2.35
8131,2016,Republicans,Republicans,2.28,Barack Obama,Democratic,2.35
8132,2016,Republicans,Republicans,2.27,Barack Obama,Democratic,2.35
8133,2016,Republicans,Republicans,2.3,Barack Obama,Democratic,2.35
8134,2016,Republicans,Republicans,2.3,Barack Obama,Democratic,2.35
8135,2016,Republicans,Republicans,2.24,Barack Obama,Democratic,2.35
8136,2016,Republicans,Republicans,2.14,Barack Obama,Democratic,2.35
8137,2016,Republicans,Republicans,2.14,Barack Obama,Democratic,2.35
8138,2016,Republicans,Republicans,2.14,Barack Obama,Democratic,2.35
8139,2016,Republicans,Republicans,2.11,Barack Obama,Democratic,2.35
8140,2016,Republicans,Republicans,2.14,Barack Obama,Democratic,2.35
8141,2016,Republicans,Republicans,2.24,Barack Obama,Democratic,2.35
8142,2016,Republicans,Republicans,2.18,Barack Obama,Democratic,2.35
8143,2016,Republicans,Republicans,2.25,Barack Obama,Democratic,2.35
8144,2016,Republicans,Republicans,2.3,Barack Obama,Democratic,2.35
8145,2016,Republicans,Republicans,2.3,Barack Obama,Democratic,2.35
8146,2016,Republicans,Republicans,2.27,Barack Obama,Democratic,2.35
8147,2016,Republicans,Republicans,2.3,Barack Obama,Democratic,2.35
8148,2016,Republicans,Republicans,2.29,Barack Obama,Democratic,2.35
8149,2016,Republicans,Republicans,2.29,Barack Obama,Democratic,2.35
8150,2016,Republicans,Republicans,2.29,Barack Obama,Democratic,2.35
8151,2016,Republicans,Republicans,2.28,Barack Obama,Democratic,2.35
8152,2016,Republicans,Republicans,2.23,Barack Obama,Democratic,2.35
8153,2016,Republicans,Republicans,2.23,Barack Obama,Democratic,2.35
8154,2016,Republicans,Republicans,2.18,Barack Obama,Democratic,2.35
8155,2016,Republicans,Republicans,2.24,Barack Obama,Democratic,2.35
8156,2016,Republicans,Republicans,2.29,Barack Obama,Democratic,2.35
8157,2016,Republicans,Republicans,2.29,Barack Obama,Democratic,2.35
8158,2016,Republicans,Republicans,2.25,Barack Obama,Democratic,2.35
8159,2016,Republicans,Republicans,2.32,Barack Obama,Democratic,2.35
8160,2016,Republicans,Republicans,2.3,Barack Obama,Democratic,2.35
8161,2016,Republicans,Republicans,2.25,Barack Obama,Democratic,2.35
8162,2016,Republicans,Republicans,2.23,Barack Obama,Democratic,2.35
8163,2016,Republicans,Republicans,2.28,Barack Obama,Democratic,2.35
8164,2016,Republicans,Republicans,2.23,Barack Obama,Democratic,2.35
8165,2016,Republicans,Republicans,2.27,Barack Obama,Democratic,2.35
8166,2016,Republicans,Republicans,2.2978,Barack Obama,Democratic,2.35
8167,2016,Republicans,Republicans,2.2594,Barack Obama,Democratic,2.35
8168,2016,Republicans,Republicans,2.2601,Barack Obama,Democratic,2.35
8169,2016,Republicans,Republicans,2.2869,Barack Obama,Democratic,2.35
8170,2016,Republicans,Republicans,2.2371,Barack Obama,Democratic,2.35
8171,2016,Republicans,Republicans,2.2292,Barack Obama,Democratic,2.35
8172,2016,Republicans,Republicans,2.2471,Barack Obama,Democratic,2.35
8173,2016,Republicans,Republicans,2.263,Barack Obama,Democratic,2.35
8174,2016,Republicans,Republicans,2.2869,Barack Obama,Democratic,2.35
8175,2016,Republicans,Republicans,2.2142,Barack Obama,Democratic,2.35
8176,2016,Republicans,Republicans,2.2292,Barack Obama,Democratic,2.35
8177,2016,Republicans,Republicans,2.232,Barack Obama,Democratic,2.35
8178,2016,Republicans,Republicans,2.2299,Barack Obama,Democratic,2.35
8179,2016,Republicans,Republicans,2.2782,Barack Obama,Democratic,2.35
8180,2016,Republicans,Republicans,2.2782,Barack Obama,Democratic,2.35
8181,2016,Republicans,Republicans,2.2241,Barack Obama,Democratic,2.35
8182,2016,Republicans,Republicans,2.2349,Barack Obama,Democratic,2.35
8183,2016,Republicans,Republicans,2.3036,Barack Obama,Democratic,2.35
